"app","docId","dateTime","op","targetType","id","vr","worksheet","axis0","item0","axis1","item1","dateTimeMS"
"https://topic-writer.appspot.com/","25148b33-9cf3-11ea-ae2d-f57f26bae6ed","2020-05-26T02:34:35","cc_cellText","td","cc_4_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_4_0","2020-05-26T02:34:35.904Z"
"https://topic-writer.appspot.com/","25148b33-9cf3-11ea-ae2d-f57f26bae6ed","2020-05-26T02:34:45","cc_cellText","td","cc_2_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_2_0","2020-05-26T02:34:45.019Z"
"https://topic-writer.appspot.com/","25148b33-9cf3-11ea-ae2d-f57f26bae6ed","2020-05-26T02:35:14","cc_cellText","td","cc_4_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_4_0","2020-05-26T02:35:14.077Z"
"https://topic-writer.appspot.com/","25148b33-9cf3-11ea-ae2d-f57f26bae6ed","2020-05-26T02:35:35","cc_cellText","td","cc_2_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_2_0","2020-05-26T02:35:35.003Z"
"https://topic-writer.appspot.com/","25148b33-9cf3-11ea-ae2d-f57f26bae6ed","2020-05-26T02:36:35","cc_cellText","td","cc_4_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_4_0","2020-05-26T02:36:35.785Z"
"https://topic-writer.appspot.com/","25148b33-9cf3-11ea-ae2d-f57f26bae6ed","2020-05-26T02:36:45","cc_cellText","td","cc_2_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_2_0","2020-05-26T02:36:45.094Z"
"https://topic-writer.appspot.com/","25148b33-9cf3-11ea-ae2d-f57f26bae6ed","2020-05-26T02:38:09","cc_cellText","td","cc_4_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_4_0","2020-05-26T02:38:09.268Z"
"https://topic-writer.appspot.com/","25148b33-9cf3-11ea-ae2d-f57f26bae6ed","2020-05-26T02:38:20","cc_cellPhraseAppend","td","cc_3_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_3_0","2020-05-26T02:38:20.778Z"
"https://topic-writer.appspot.com/","25148b33-9cf3-11ea-ae2d-f57f26bae6ed","2020-05-26T02:38:29","cc_paragraphRemove","span","cc_35","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","","","","","2020-05-26T02:38:29.548Z"
"https://topic-writer.appspot.com/","25148b33-9cf3-11ea-ae2d-f57f26bae6ed","2020-05-26T02:38:29","cc_cellPhraseRemove","","other","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","","","","","2020-05-26T02:38:29.544Z"
"https://topic-writer.appspot.com/","25148b33-9cf3-11ea-ae2d-f57f26bae6ed","2020-05-26T02:38:36","cc_cellText","td","cc_3_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_3_0","2020-05-26T02:38:36.948Z"
"https://topic-writer.appspot.com/","25148b33-9cf3-11ea-ae2d-f57f26bae6ed","2020-05-26T02:38:55","cc_cellText","td","cc_4_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_4_0","2020-05-26T02:38:55.567Z"
"https://topic-writer.appspot.com/","25148b33-9cf3-11ea-ae2d-f57f26bae6ed","2020-05-26T02:39:10","cc_cellText","td","cc_1_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_1_0","2020-05-26T02:39:10.881Z"
"https://topic-writer.appspot.com/","25148b33-9cf3-11ea-ae2d-f57f26bae6ed","2020-05-26T02:39:25","cc_cellText","td","cc_4_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_4_0","2020-05-26T02:39:25.356Z"
"https://topic-writer.appspot.com/","25148b33-9cf3-11ea-ae2d-f57f26bae6ed","2020-05-26T02:39:36","cc_cellText","td","cc_1_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_1_0","2020-05-26T02:39:36.344Z"
"https://topic-writer.appspot.com/","25148b33-9cf3-11ea-ae2d-f57f26bae6ed","2020-05-26T02:39:48","cc_cellText","td","cc_1_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_1_0","2020-05-26T02:39:48.156Z"
"https://topic-writer.appspot.com/","25148b33-9cf3-11ea-ae2d-f57f26bae6ed","2020-05-26T02:40:02","cc_cellText","td","cc_4_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_4_0","2020-05-26T02:40:02.944Z"
"https://topic-writer.appspot.com/","25148b33-9cf3-11ea-ae2d-f57f26bae6ed","2020-05-26T02:42:28","cc_documentBeforeSave","","other","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","","","","","2020-05-26T02:42:28.315Z"
"https://topic-writer.appspot.com/","25148b33-9cf3-11ea-ae2d-f57f26bae6ed","2020-05-26T02:42:30","cc_documentLoaded","","other","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","","","","","2020-05-26T02:42:30.988Z"
"https://topic-writer.appspot.com/","25148b33-9cf3-11ea-ae2d-f57f26bae6ed","2020-05-26T02:43:37","cc_cellText","td","cc_4_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_4_0","2020-05-26T02:43:37.826Z"
"https://topic-writer.appspot.com/","25148b33-9cf3-11ea-ae2d-f57f26bae6ed","2020-05-26T02:44:53","cc_cellText","td","cc_4_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_4_0","2020-05-26T02:44:53.484Z"
"https://topic-writer.appspot.com/","25148b33-9cf3-11ea-ae2d-f57f26bae6ed","2020-05-26T02:44:57","cc_documentBeforeSave","","other","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","","","","","2020-05-26T02:44:57.678Z"
"https://topic-writer.appspot.com/","25148b33-9cf3-11ea-ae2d-f57f26bae6ed","2020-05-26T02:45:06","cc_textOut","","other","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","","","","","2020-05-26T02:45:06.628Z"
"https://topic-writer.appspot.com/","e4c02699-99b6-11ea-9961-491e6b885205","2020-05-19T09:55:46","cc_documentLoaded","","other","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","","","","","2020-05-19T09:55:46.855Z"
"https://topic-writer.appspot.com/","e4c02699-99b6-11ea-9961-491e6b885205","2020-05-19T09:55:46","cc_create","","other","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","","","","","2020-05-19T09:55:46.851Z"
"https://topic-writer.appspot.com/","e4c02699-99b6-11ea-9961-491e6b885205","2020-05-19T09:59:43","cc_cellPhraseAppend","td","cc_0_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_0_0","2020-05-19T09:59:43.513Z"
"https://topic-writer.appspot.com/","e4c02699-99b6-11ea-9961-491e6b885205","2020-05-19T10:00:02","cc_cellText","td","cc_0_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_0_0","2020-05-19T10:00:02.979Z"
"https://topic-writer.appspot.com/","e4c02699-99b6-11ea-9961-491e6b885205","2020-05-19T10:03:18","cc_cellPhraseAppend","td","cc_1_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_1_0","2020-05-19T10:03:18.435Z"
"https://topic-writer.appspot.com/","e4c02699-99b6-11ea-9961-491e6b885205","2020-05-19T10:04:44","cc_cellText","td","cc_1_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_1_0","2020-05-19T10:04:44.802Z"
"https://topic-writer.appspot.com/","e4c02699-99b6-11ea-9961-491e6b885205","2020-05-19T10:05:10","cc_cellPhraseAppend","td","cc_2_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_2_0","2020-05-19T10:05:10.114Z"
"https://topic-writer.appspot.com/","e4c02699-99b6-11ea-9961-491e6b885205","2020-05-19T10:06:18","cc_cellText","td","cc_2_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_2_0","2020-05-19T10:06:18.353Z"
"https://topic-writer.appspot.com/","e4c02699-99b6-11ea-9961-491e6b885205","2020-05-19T10:06:26","cc_cellPhraseAppend","td","cc_3_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_3_0","2020-05-19T10:06:26.075Z"
"https://topic-writer.appspot.com/","e4c02699-99b6-11ea-9961-491e6b885205","2020-05-19T10:09:18","cc_cellText","td","cc_3_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_3_0","2020-05-19T10:09:18.849Z"
"https://topic-writer.appspot.com/","e4c02699-99b6-11ea-9961-491e6b885205","2020-05-19T10:09:23","cc_documentBeforeSave","","other","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","","","","","2020-05-19T10:09:23.125Z"
"https://topic-writer.appspot.com/","e4c02699-99b6-11ea-9961-491e6b885205","2020-05-19T10:09:24","cc_textOut","","other","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","","","","","2020-05-19T10:09:24.775Z"
"https://topic-writer.appspot.com/","e4c02699-99b6-11ea-9961-491e6b885205","2020-05-19T10:09:26","cc_documentLoaded","","other","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","","","","","2020-05-19T10:09:26.155Z"
"https://topic-writer.appspot.com/","e4c02699-99b6-11ea-9961-491e6b885205","2020-05-19T10:09:28","cc_textOut","","other","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","","","","","2020-05-19T10:09:28.682Z"
"https://topic-writer.appspot.com/","e4c02699-99b6-11ea-9961-491e6b885205","2020-05-26T02:29:55","cc_documentLoaded","","other","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","","","","","2020-05-26T02:29:55.989Z"
"https://topic-writer.appspot.com/","e4c02699-99b6-11ea-9961-491e6b885205","2020-05-26T02:32:16","cc_cellText","td","cc_1_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_1_0","2020-05-26T02:32:16.677Z"
"https://topic-writer.appspot.com/","e4c02699-99b6-11ea-9961-491e6b885205","2020-05-26T02:33:00","cc_cellPhraseAppend","td","cc_1_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_1_0","2020-05-26T02:33:00.902Z"
"https://topic-writer.appspot.com/","e4c02699-99b6-11ea-9961-491e6b885205","2020-05-26T02:33:08","cc_cellPhraseAppend","td","cc_1_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_1_0","2020-05-26T02:33:08.174Z"
"https://topic-writer.appspot.com/","e4c02699-99b6-11ea-9961-491e6b885205","2020-05-26T02:33:28","cc_cellText","td","cc_1_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_1_0","2020-05-26T02:33:28.781Z"
"https://topic-writer.appspot.com/","e4c02699-99b6-11ea-9961-491e6b885205","2020-05-26T02:36:10","cc_cellText","td","cc_2_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_2_0","2020-05-26T02:36:10.439Z"
"https://topic-writer.appspot.com/","e4c02699-99b6-11ea-9961-491e6b885205","2020-05-26T02:36:46","cc_cellPhraseAppend","td","cc_4_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_4_0","2020-05-26T02:36:46.359Z"
"https://topic-writer.appspot.com/","e4c02699-99b6-11ea-9961-491e6b885205","2020-05-26T02:38:45","cc_cellText","td","cc_4_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_4_0","2020-05-26T02:38:45.542Z"
"https://topic-writer.appspot.com/","e4c02699-99b6-11ea-9961-491e6b885205","2020-05-26T02:39:26","cc_cellText","td","cc_4_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_4_0","2020-05-26T02:39:26.835Z"
"https://topic-writer.appspot.com/","e4c02699-99b6-11ea-9961-491e6b885205","2020-05-26T02:39:45","cc_cellText","td","cc_4_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_4_0","2020-05-26T02:39:45.094Z"
"https://topic-writer.appspot.com/","e4c02699-99b6-11ea-9961-491e6b885205","2020-05-26T02:40:16","cc_cellText","td","cc_3_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_3_0","2020-05-26T02:40:16.447Z"
"https://topic-writer.appspot.com/","e4c02699-99b6-11ea-9961-491e6b885205","2020-05-26T02:40:44","cc_cellText","td","cc_3_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_3_0","2020-05-26T02:40:44.280Z"
"https://topic-writer.appspot.com/","e4c02699-99b6-11ea-9961-491e6b885205","2020-05-26T02:40:53","cc_cellText","td","cc_4_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_4_0","2020-05-26T02:40:53.179Z"
"https://topic-writer.appspot.com/","e4c02699-99b6-11ea-9961-491e6b885205","2020-05-26T02:41:29","cc_cellText","td","cc_4_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_4_0","2020-05-26T02:41:29.885Z"
"https://topic-writer.appspot.com/","e4c02699-99b6-11ea-9961-491e6b885205","2020-05-26T02:41:33","cc_cellPhraseAppend","td","cc_3_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_3_0","2020-05-26T02:41:33.863Z"
"https://topic-writer.appspot.com/","e4c02699-99b6-11ea-9961-491e6b885205","2020-05-26T02:41:51","cc_cellPhraseAppend","td","cc_3_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_3_0","2020-05-26T02:41:51.953Z"
"https://topic-writer.appspot.com/","e4c02699-99b6-11ea-9961-491e6b885205","2020-05-26T02:42:07","cc_cellText","td","cc_3_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_3_0","2020-05-26T02:42:07.435Z"
"https://topic-writer.appspot.com/","e4c02699-99b6-11ea-9961-491e6b885205","2020-05-26T02:42:20","cc_cellText","td","cc_4_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_4_0","2020-05-26T02:42:20.386Z"
"https://topic-writer.appspot.com/","e4c02699-99b6-11ea-9961-491e6b885205","2020-05-26T02:42:50","cc_documentBeforeSave","","other","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","","","","","2020-05-26T02:42:50.057Z"
"https://topic-writer.appspot.com/","e4c02699-99b6-11ea-9961-491e6b885205","2020-05-26T02:42:53","cc_documentLoaded","","other","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","","","","","2020-05-26T02:42:53.271Z"
"https://topic-writer.appspot.com/","e4c02699-99b6-11ea-9961-491e6b885205","2020-05-26T02:45:07","cc_cellText","td","cc_4_1","0.7","https://docs.google.com/spreadsheets/d/1f320gkWf7OSXjhqv5IPitXg-_EKCf0T8-gqZDwCUyxc/edit","cc_3","cc_5","cc_4","cc_4_0","2020-05-26T02:45:07.253Z"
